Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
GTPBP2	gene	GTPBP2	Expert Review Green;Expert Review	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Jaberi-Elahi syndrome, MIM#617988			Dystonia;HP:0001332	26675814;29449720;30790272		False	3	100;0;0	1.126	True		ENSG00000172432	ENSG00000172432	HGNC:4670													
HIBCH	gene	HIBCH	Expert Review Green;Expert Review	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"3-hydroxyisobutryl-CoA hydrolase deficiency, MIM#	250620"			Dystonia;HP:0001332	26026795;25251209;24299452;32677093		False	3	100;0;0	1.126	True		ENSG00000198130	ENSG00000198130	HGNC:4908													
HIBCH	gene	HIBCH	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	3-hydroxyisobutryl-CoA hydrolase deficiency, MIM# 250620;Paroxysmal dyskinesia (exercise induced or without clear trigger;isolated or with additional features;mitochondrial disorder (Leigh syndrome);neurodevelopmental disability;epilepsy.			Dystonia;HP:0001332	PMID 31679561		False	3	100;0;0	1.126	True		ENSG00000198130	ENSG00000198130	HGNC:4908													
HPCA	gene	HPCA	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dystonia 2, torsion, autosomal recessive, 224500;MONDO:0009141;childhood-onset generalized dystonia;adolescence-onset segmental dystonia;generalized dystonia with additional neurological features			Dystonia;HP:0001332	25799108;30991467;30145809		False	3	100;0;0	1.126	True		ENSG00000121905	ENSG00000121905	HGNC:5144													
HPRT1	gene	HPRT1	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Lesch-Nyhan syndrome;Dystonia			Dystonia;HP:0001332	20301328		False	3	100;0;0	1.126	True		ENSG00000165704	ENSG00000165704	HGNC:5157													
HTRA2	gene	HTRA2	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	3-methylglutaconic aciduria, type VIII 617248			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000115317	ENSG00000115317	HGNC:14348													
IMPDH2	gene	IMPDH2	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with dystonia			Dystonia;HP:0001332	PMID: 33098801		False	3	100;0;0	1.126	True		ENSG00000178035	ENSG00000178035	HGNC:6053													
IRF2BPL	gene	IRF2BPL	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Neurodevelopmental disorder with regression, abnormal movements, loss of speech, and seizures 618088			Dystonia;HP:0001332	PMID: 30057031;30166628		False	3	100;0;0	1.126	True		ENSG00000119669	ENSG00000119669	HGNC:14282													
KCNA1	gene	KCNA1	Royal Children's Hospital Neurology Department;Expert Review Green;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	Unknown				Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000111262	ENSG00000111262	HGNC:6218													
KCNA2	gene	KCNA2	Expert Review Green;Royal Children's Hospital Neurology Department;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Episodic ataxia;Epileptic encephalopathy, early infantile, 32, MIM# 616366			Dystonia;HP:0001332	27733563;27543892;25477152		False	3	100;0;0	1.126	True		ENSG00000177301	ENSG00000177301	HGNC:6220													
KCNJ2	gene	KCNJ2	Royal Children's Hospital Neurology Department;Expert Review Green;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	Unknown				Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000123700	ENSG00000123700	HGNC:6263													
KCNMA1	gene	KCNMA1	Expert Review Green;Royal Children's Hospital Neurology Department;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Paroxysmal nonkinesigenic dyskinesia, 3, with or without generalized epilepsy, MIM# 609446			Dystonia;HP:0001332	15937479;26195193		False	3	100;0;0	1.126	True		ENSG00000156113	ENSG00000156113	HGNC:6284													
KCNMA1	gene	KCNMA1	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Paroxysmal nonkinesigenic dyskinesia, 3, with or without generalized epilepsy MIM#609446			Dystonia;HP:0001332	26195193;15937479;29356177		False	3	100;0;0	1.126	True	Other	ENSG00000156113	ENSG00000156113	HGNC:6284													
KCNN2	gene	KCNN2	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dystonia 34, myoclonic, MIM#619724;Neurodevelopmental disorder with or without variable movement or behavioural abnormalities, MIM#619725			Dystonia;HP:0001332	32212350;33242881		False	3	100;0;0	1.126	True		ENSG00000080709	ENSG00000080709	HGNC:6291													
KCNQ2	gene	KCNQ2	Royal Children's Hospital Neurology Department;Expert Review Green;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	Unknown				Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000075043	ENSG00000075043	HGNC:6296													
KCNQ3	gene	KCNQ3	Expert Review Green;Royal Children's Hospital Neurology Department;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Seizures, benign neonatal, 2, MIM# 121201			Dystonia;HP:0001332	33337327;25524373;24851285		False	3	100;0;0	1.126	True		ENSG00000184156	ENSG00000184156	HGNC:6297													
KCTD17	gene	KCTD17	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Dystonia 26, myoclonic MIM#616398			Dystonia;HP:0001332	25983243;30642807;30579817		False	3	100;0;0	1.126	True		ENSG00000100379	ENSG00000100379	HGNC:25705													
KIAA1161	gene	KIAA1161	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Basal ganglia calcification, idiopathic, 7, autosomal recessive, OMIM #618317;paroxysmal dyskinesia;brain calcification;episodic hemiparesis			Dystonia;HP:0001332	34346093;34783389;32303062		False	3	100;0;0	1.126	True		ENSG00000164976	ENSG00000164976	HGNC:19918													
KIF1A	gene	KIF1A	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dystonia;spastic paraplegia;intellectual disability			Dystonia;HP:0001332	32096284;32935419		False	3	100;0;0	1.126	False		ENSG00000130294	ENSG00000130294	HGNC:888													
KMT2B	gene	KMT2B	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	early-onset dystonia;Dystonia 28, childhood-onset 617284;MONDO:0015004			Dystonia;HP:0001332	27839873;27992417		False	3	100;0;0	1.126	True		ENSG00000272333	ENSG00000272333	HGNC:15840													
L2HGDH	gene	L2HGDH	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	L-2-hydroxyglutaric aciduria MIM#236792			Dystonia;HP:0001332	24753671;18780161;15824270;10399870		False	3	100;0;0	1.126	True		ENSG00000087299	ENSG00000087299	HGNC:20499													
MARS2	gene	MARS2	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia 3, autosomal recessive MIM#611390			Dystonia;HP:0001332	16672289;22448145		False	3	100;0;0	1.126	True		ENSG00000247626	ENSG00000247626	HGNC:25133													
MECR	gene	MECR	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities, MIM# 617282;MONDO:0015003			Dystonia;HP:0001332	27817865;33401012;31137067;31070877		False	3	100;0;0	1.126	True		ENSG00000116353	ENSG00000116353	HGNC:19691													
MECR	gene	MECR	Expert Review Green;Expert Review	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities, MIM# 617282;MONDO:0015003			Dystonia;HP:0001332	27817865;33401012;31137067;31070877		False	3	100;0;0	1.126	True		ENSG00000116353	ENSG00000116353	HGNC:19691													
MED27	gene	MED27	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Intellectual disability;cerebellar hypoplasia;dystonia			Dystonia;HP:0001332	33443317		False	3	100;0;0	1.126	False		ENSG00000160563	ENSG00000160563	HGNC:2377													
NKX2-1	gene	NKX2-1	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Chorea, hereditary benign MIM#118700;Choreoathetosis, hypothyroidism, and neonatal respiratory distress MIM#610978			Dystonia;HP:0001332	24714694;30186310		False	3	100;0;0	1.126	True		ENSG00000136352	ENSG00000136352	HGNC:11825													
NKX6-2	gene	NKX6-2	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy 617560			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000148826	ENSG00000148826	HGNC:19321													
NPC1	gene	NPC1	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Niemann-Pick disease type C1			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000141458	ENSG00000141458	HGNC:7897													
NPC2	gene	NPC2	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Niemann-Pick disease type C2;Dystonia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000119655	ENSG00000119655	HGNC:14537													
NR4A2	gene	NR4A2	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Intellectual developmental disorder with language impairment and early-onset DOPA-responsive dystonia-parkinsonism, MIM# 619911			Dystonia;HP:0001332	31922365		False	3	100;0;0	1.126	True		ENSG00000153234	ENSG00000153234	HGNC:7981													
OPA3	gene	OPA3	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	3-methylglutaconic aciduria, type III, MIM# 258501;developmental delay, hypotonia;dystonia and chorea;ataxia, optic atrophy;spastic paraplegia			Dystonia;HP:0001332	20301646;7510656;2494568;11668429		False	3	100;0;0	1.126	True		ENSG00000125741	ENSG00000125741	HGNC:8142													
PANK2	gene	PANK2	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	pantothenate kinase-associated neurodegeneration;Dystonia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000125779	ENSG00000125779	HGNC:15894													
PARK7	gene	PARK7	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Parkinson disease 7, autosomal recessive early-onset	MIM#606324"			Dystonia;HP:0001332	29644727		False	3	100;0;0	1.126	True		ENSG00000116288	ENSG00000116288	HGNC:16369													
PCCA	gene	PCCA	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Propionicacidemia, MIM#	606054"			Dystonia;HP:0001332	30879957		False	3	100;0;0	1.126	True		ENSG00000175198	ENSG00000175198	HGNC:8653													
PCCB	gene	PCCB	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Propionicacidemia, MIM#	606054"			Dystonia;HP:0001332	30879957		False	3	100;0;0	1.126	True		ENSG00000114054	ENSG00000114054	HGNC:8654													
PDE10A	gene	PDE10A	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Early onset chorea without epilepsy;infantile onset limb and orofacial dyskinesia (OMIM 616921)			Dystonia;HP:0001332	PMID 27058447		False	3	100;0;0	1.126	True		ENSG00000112541	ENSG00000112541	HGNC:8772													
PDE2A	gene	PDE2A	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Paroxysmal dyskinesia;Intellectual developmental disorder with paroxysmal dyskinesia or seizures, MIM# 619150			Dystonia;HP:0001332	32467598;32196122;29392776;37317634		False	3	100;0;0	1.126	True		ENSG00000186642	ENSG00000186642	HGNC:8777													
PDGFB	gene	PDGFB	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Basal ganglia calcification, idiopathic, 5, MIM# 615483;Paroxysmal nonkinesigenic dyskinesia;paroxysmal kinesigenic dyskinesia;Brain calcification			Dystonia;HP:0001332	28556368;32443735;23913003		False	3	100;0;0	1.126	True		ENSG00000100311	ENSG00000100311	HGNC:8800													
PDGFB	gene	PDGFB	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Basal ganglia calcification, idiopathic, 5 615483			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000100311	ENSG00000100311	HGNC:8800													
PDHA1	gene	PDHA1	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Pyruvate dehydrogenase E1-alpha deficiency MIM#312170			Dystonia;HP:0001332	20002125		False	3	100;0;0	1.126	True		ENSG00000131828	ENSG00000131828	HGNC:8806													
PDHA1	gene	PDHA1	Expert Review Green;Expert Review	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	Other	Pyruvate dehydrogenase E1-alpha deficiency, MIM# 312170;Paroxysmal dyskinesia (exercise induced or without clear trigger			Dystonia;HP:0001332	20002125;22079328		False	3	100;0;0	1.126	True		ENSG00000131828	ENSG00000131828	HGNC:8806													
PDHX	gene	PDHX	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Lacticacidemia due to PDX1 deficiency	MIM#245349"			Dystonia;HP:0001332	20002125;16566017;17152059		False	3	100;0;0	1.126	True		ENSG00000110435	ENSG00000110435	HGNC:21350													
PDHX	gene	PDHX	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Lactic acidemia due to PDX1 deficiency, MIM# 245349;episodic dystonia;Paroxysmal dyskinesia (exercise induced or without clear trigger;isolated or with additional features)			Dystonia;HP:0001332	16566017;20002125		False	3	100;0;0	1.126	True		ENSG00000110435	ENSG00000110435	HGNC:21350													
PINK1	gene	PINK1	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Parkinson disease 6, early onset;Dystonia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000158828	ENSG00000158828	HGNC:14581													
PLA2G6	gene	PLA2G6	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Parkinson disease 14, autosomal recessive 612953;PLA2G6-associated neurodegeneration;Neurodegeneration with brain iron accumulation 2B 610217;Infantile neuroaxonal dystrophy 1 256600			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000184381	ENSG00000184381	HGNC:9039													
PNKD	gene	PNKD	Expert Review Green;Royal Children's Hospital Neurology Department;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Paroxysmal nonkinesigenic dyskinesia 1, MIM# 118800			Dystonia;HP:0001332			False	3	100;0;0	1.126	True		ENSG00000127838	ENSG00000127838	HGNC:9153													
PNKD	gene	PNKD	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Paroxysmal nonkinesigenic dyskinesia 1, MIM# 118800;MONDO:0007326			Dystonia;HP:0001332	15262732;15496428;15824259;19124534;21487022		False	3	100;0;0	1.126	True		ENSG00000127838	ENSG00000127838	HGNC:9153													
PNKP	gene	PNKP	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Ataxia-oculomotor apraxia 4, MIM#	616267"			Dystonia;HP:0001332	28552035;25728773		False	3	100;0;0	1.126	True		ENSG00000039650	ENSG00000039650	HGNC:9154													
POLR3A	gene	POLR3A	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism, MIM#	607694;Striatal abnormalities;Dystonia"			Dystonia;HP:0001332	32600288;32373668;31940116;31932101;29618326		False	3	100;0;0	1.126	True		ENSG00000148606	ENSG00000148606	HGNC:30074													
PRKN	gene	PRKN	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	juvenile parkinsonism/dystonia;Parkinson disease, juvenile, type 2;Dystonia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000185345	ENSG00000185345	HGNC:8607													
PRKRA	gene	PRKRA	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dystonia 16, MIM# 612067;MONDO:0012789			Dystonia;HP:0001332	18243799;25142429;29279192		False	3	100;0;0	1.126	True		ENSG00000180228	ENSG00000180228	HGNC:9438													
PRRT2	gene	PRRT2	Expert Review Green;Royal Children's Hospital Neurology Department;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Convulsions, familial infantile, with paroxysmal choreoathetosis 602066;Episodic kinesigenic dyskinesia 1 128200;Seizures, benign familial infantile, 2 605751			Dystonia;HP:0001332	33126500		False	3	100;0;0	1.126	True		ENSG00000167371	ENSG00000167371	HGNC:30500													
PRRT2	gene	PRRT2	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Episodic kinesigenic dyskinesia 1, MIM# 128200;MONDO:0007494			Dystonia;HP:0001332	22101681;22120146;22744660;22399141		False	3	100;0;0	1.126	True		ENSG00000167371	ENSG00000167371	HGNC:30500													
PSEN1	gene	PSEN1	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Frontotemporal dementia, MIM# 600274;Dystonia			Dystonia;HP:0001332	28664294;12810495;15159497;29316780		False	3	100;0;0	1.126	True		ENSG00000080815	ENSG00000080815	HGNC:9508													
PTS	gene	PTS	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hyperphenylalaninemia, BH4-deficient, A, 261640;6-Pyruvoyltetrahydropterin Synthase Deficiency;Dystonia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000150787	ENSG00000150787	HGNC:9689													
QDPR	gene	QDPR	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hyperphenylalaninemia, BH4-deficient, C, 261630;Dihydropteridine reductase deficiency;Dystonia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000151552	ENSG00000151552	HGNC:9752													
RHOBTB2	gene	RHOBTB2	Expert Review Green;Other	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Epileptic encephalopathy, early infantile, 64, MIM#	618004;Paroxysmal movement disorder"			Dystonia;HP:0001332	PMID 29276004		False	3	100;0;0	1.126	True		ENSG00000008853	ENSG00000008853	HGNC:18756													
RHOBTB2	gene	RHOBTB2	Expert Review Green;Other	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Epileptic encephalopathy, early infantile, 64, MIM#	618004;Dystonia, hypertonia, movement disorder;truncal hypotonia;hemiparesis;developmental and epileptic encephalopathy"			Dystonia;HP:0001332	PMID: 29276004		False	3	0;0;0	1.126	True		ENSG00000008853	ENSG00000008853	HGNC:18756													
RNASEH2B	gene	RNASEH2B	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Aicardi-Goutieres syndrome 2 MIM#610181			Dystonia;HP:0001332	20131292;26860721		False	3	100;0;0	1.126	True		ENSG00000136104	ENSG00000136104	HGNC:25671													
RNASEH2C	gene	RNASEH2C	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Aicardi-Goutieres syndrome 3 MIM#610329			Dystonia;HP:0001332	20131292;23322642		False	3	100;0;0	1.126	True		ENSG00000172922	ENSG00000172922	HGNC:24116													
RNU7-1	gene	RNU7-1	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Aicardi-Goutieres syndrome 9, MIM# 619487			Dystonia;HP:0001332	33230297		False	3	100;0;0	1.126	True		ENSG00000238923	ENSG00000238923	HGNC:34033													
SCN1A	gene	SCN1A	Royal Children's Hospital Neurology Department;Expert Review Green;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	Unknown				Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000144285	ENSG00000144285	HGNC:10585													
SCN2A	gene	SCN2A	Royal Children's Hospital Neurology Department;Expert Review Green;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	Unknown				Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000136531	ENSG00000136531	HGNC:10588													
SCN4A	gene	SCN4A	Royal Children's Hospital Neurology Department;Expert Review Green;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	Unknown				Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000007314	ENSG00000007314	HGNC:10591													
SCN8A	gene	SCN8A	Royal Children's Hospital Neurology Department;Expert Review Green;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	Unknown				Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000196876	ENSG00000196876	HGNC:10596													
SERAC1	gene	SERAC1	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	3-MEthylGlutaconic aciduria, Dystonia-Deafness, Hepatopathy, Encephalopathy, Leigh-like syndrome;3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome, 614739;Lesions in the basal ganglia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000122335	ENSG00000122335	HGNC:21061													
SETX	gene	SETX	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2, MIM#	606002"			Dystonia;HP:0001332	19696032		False	3	100;0;0	1.126	True		ENSG00000107290	ENSG00000107290	HGNC:445													
SGCE	gene	SGCE	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, maternally imprinted (paternal allele expressed)	Dystonia-11, myoclonic, MIM# 159900;MONDO:0008044			Dystonia;HP:0001332	11528394;12821748;16227522		False	3	100;0;0	1.126	True		ENSG00000127990	ENSG00000127990	HGNC:10808													
SHQ1	gene	SHQ1	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dystonia 35, childhood-onset , MIM# 619921;Neurodevelopmental disorder with dystonia and seizures, MIM# 619922			Dystonia;HP:0001332	34542157;29178645;36847845;37475611		False	3	100;0;0	1.126	True		ENSG00000144736	ENSG00000144736	HGNC:25543													
SHQ1	gene	SHQ1	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dystonia 35, childhood-onset , MIM# 619921			Dystonia;HP:0001332	34542157;37475611		False	3	100;0;0	1.126	True		ENSG00000144736	ENSG00000144736	HGNC:25543													
SLC16A2	gene	SLC16A2	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Allan-Herndon-Dudley syndrome, MIM# 300523;paroxysmal dyskinesia (passive movement trigger);neurodevelopmental disability, hypotonia			Dystonia;HP:0001332	15980113;31410843;20301789		False	3	100;0;0	1.126	True		ENSG00000147100	ENSG00000147100	HGNC:10923													
SLC16A2	gene	SLC16A2	Expert Review Green;Expert Review	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Allan-Herndon-Dudley syndrome, MIM# 300523			Dystonia;HP:0001332	15980113;31410843;20301789		False	3	100;0;0	1.126	True		ENSG00000147100	ENSG00000147100	HGNC:10923													
