Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
SETD1B	gene	SETD1B	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000139718	ENSG00000139718	HGNC:29187													
SETD5	gene	SETD5	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Intellectual disability, autosomal dominant 23 (MIM # 615761)			Autism;HP:0000717	29484850		False	3	0;0;0	0.195	True		ENSG00000168137	ENSG00000168137	HGNC:25566													
SGSH	gene	SGSH	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000181523	ENSG00000181523	HGNC:10818													
SHANK1	gene	SHANK1	Expert Review Green;Literature	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Neurodevelopmental disorder, MONDO:0700092, SHANK1-related			Autism;HP:0000717	25188300;22503632		False	3	100;0;0	0.195	True		ENSG00000161681	ENSG00000161681	HGNC:15474													
SHANK2	gene	SHANK2	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	{Autism susceptibility 17}, MIM#613436;Autism spectrum disorder with or without intellectual disability			Autism;HP:0000717	30072871;30911184;20473310		False	3	100;0;0	0.195	True		ENSG00000162105	ENSG00000162105	HGNC:14295													
SHANK3	gene	SHANK3	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Phelan-McDermid syndrome, MIM# 606232;MONDO:0011652			Autism;HP:0000717	30842224;16284256;17173049;20186804;22892527		False	3	100;0;0	0.195	True		ENSG00000251322	ENSG00000251322	HGNC:14294													
SIN3A	gene	SIN3A	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000169375	ENSG00000169375	HGNC:19353													
SLC4A10	gene	SLC4A10	Expert Review Green;Literature	Autism		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorderMONDO:0700092, SLC4A10-related			Autism;HP:0000717	PMID: 37459438		False	3	100;0;0	0.195	True		ENSG00000144290	ENSG00000144290	HGNC:13811													
SLC6A1	gene	SLC6A1	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myoclonic-atonic epilepsy, MIM#616421			Autism;HP:0000717	29315614		False	3	100;0;0	0.195	True		ENSG00000157103	ENSG00000157103	HGNC:11042													
SLC9A6	gene	SLC9A6	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000198689	ENSG00000198689	HGNC:11079													
SMARCA2	gene	SMARCA2	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000080503	ENSG00000080503	HGNC:11098													
SNX14	gene	SNX14	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000135317	ENSG00000135317	HGNC:14977													
SOX5	gene	SOX5	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lamb-Shaffer syndrome, MIM#616803			Autism;HP:0000717	31578471		False	3	100;0;0	0.195	True		ENSG00000134532	ENSG00000134532	HGNC:11201													
SPAST	gene	SPAST	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000021574	ENSG00000021574	HGNC:11233													
SPEN	gene	SPEN	Expert Review Green;Literature	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Radio-Tartaglia syndrome MIM#619312			Autism;HP:0000717	PMID: 33596411		False	3	100;0;0	0.195	True		ENSG00000065526	ENSG00000065526	HGNC:17575													
STAG1	gene	STAG1	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000118007	ENSG00000118007	HGNC:11354													
STXBP1	gene	STXBP1	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000136854	ENSG00000136854	HGNC:11444													
SYNGAP1	gene	SYNGAP1	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000197283	ENSG00000197283	HGNC:11497													
TAF1	gene	TAF1	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000147133	ENSG00000147133	HGNC:11535													
TBR1	gene	TBR1	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Intellectual developmental disorder with autism and speech delay, MIM# 606053			Autism;HP:0000717	25232744;30250039		False	3	100;0;0	0.195	True		ENSG00000136535	ENSG00000136535	HGNC:11590													
TCF4	gene	TCF4	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000196628	ENSG00000196628	HGNC:11634													
TMLHE	gene	TMLHE	Expert list;Expert Review Green	Autism		Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	{Autism, susceptibility to, X-linked 6}, MIM#300872			Autism;HP:0000717	21865298		False	3	100;0;0	0.195	False		ENSG00000185973	ENSG00000185973	HGNC:18308													
TNRC6B	gene	TNRC6B	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Global developmental delay with speech and behavioural abnormalities, MIM# 619243			Autism;HP:0000717	32152250;28135719;25363768;27479843;28959963;25228304		False	3	100;0;0	0.195	True		ENSG00000100354	ENSG00000100354	HGNC:29190													
TRIP12	gene	TRIP12	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Mental retardation autosomal dominant 49, Clark-Baraitser Syndrome, MIM#617752			Autism;HP:0000717			False	3	100;0;0	0.195	True		ENSG00000153827	ENSG00000153827	HGNC:12306													
TSC1	gene	TSC1	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000165699	ENSG00000165699	HGNC:12362													
TSC2	gene	TSC2	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000103197	ENSG00000103197	HGNC:12363													
UBE3A	gene	UBE3A	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000114062	ENSG00000114062	HGNC:12496													
UPF3B	gene	UPF3B	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000125351	ENSG00000125351	HGNC:20439													
USP7	gene	USP7	Expert Review Green;Literature;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hao-Fountain syndrome, MIM# 616863;MONDO:0014805;Intellectual disability;Autism			Autism;HP:0000717	26365382;30679821		False	3	100;0;0	0.195	True		ENSG00000187555	ENSG00000187555	HGNC:12630													
VPS13B	gene	VPS13B	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000132549	ENSG00000132549	HGNC:2183													
WAC	gene	WAC	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000095787	ENSG00000095787	HGNC:17327													
WDFY3	gene	WDFY3	Expert Review Green;Genetic Health Queensland;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Microcephaly 18, primary, autosomal dominant, MIM#617520			Autism;HP:0000717	31327001;27008544		False	3	100;0;0	0.195	True		ENSG00000163625	ENSG00000163625	HGNC:20751													
ZBTB20	gene	ZBTB20	Expert Review Green;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	3	0;0;0	0.195	False		ENSG00000181722	ENSG00000181722	HGNC:13503													
ZSWIM6	gene	ZSWIM6	Expert Review Green;Literature	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	NEURODEVELOPMENTAL DISORDER WITH MOVEMENT ABNORMALITIES, ABNORMAL GAIT, AND AUTISTIC FEATURES;NEDMAGA			Autism;HP:0000717	29198722		False	3	100;0;0	0.195	True		ENSG00000130449	ENSG00000130449	HGNC:29316													
CTNND2	gene	CTNND2	Expert Review Amber;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Intellectual disability;Autism;Epilepsy			Autism;HP:0000717	25839933;29127138;25807484		False	2	0;100;0	0.195	True		ENSG00000169862	ENSG00000169862	HGNC:2516													
KATNAL2	gene	KATNAL2	Expert Review Amber;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Autism			Autism;HP:0000717	22495311;21572417;22495309;22495306		False	2	0;100;0	0.195	True		ENSG00000167216	ENSG00000167216	HGNC:25387													
TAOK2	gene	TAOK2	Expert Review Amber;Literature	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Autism			Autism;HP:0000717	29467497		False	2	0;100;0	0.195	True		ENSG00000149930	ENSG00000149930	HGNC:16835													
CACNA1H	gene	CACNA1H	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Autism spectrum disorder			Autism;HP:0000717	16754686;32571372		False	1	0;0;100	0.195	True		ENSG00000196557	ENSG00000196557	HGNC:1395													
CACNA2D3	gene	CACNA2D3	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717	31275518;22542183;23375656		False	1	0;0;100	0.195	True		ENSG00000157445	ENSG00000157445	HGNC:15460													
CNTN4	gene	CNTN4	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Intellectual disability;SCA			Autism;HP:0000717	15106122;18349135;17932120		False	1	0;0;100	0.195	True		ENSG00000144619	ENSG00000144619	HGNC:2174													
GIGYF2	gene	GIGYF2	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	1	0;0;100	0.195	False		ENSG00000204120	ENSG00000204120	HGNC:11960													
HDAC4	gene	HDAC4	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Brachydactyly mental retardation syndrome;Brachydactyly without intellectual disability			Autism;HP:0000717	24715439;20691407;31209962		False	1	0;0;100	0.195	True		ENSG00000068024	ENSG00000068024	HGNC:14063													
ILF2	gene	ILF2	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown	Autism			Autism;HP:0000717	26402605		False	1	0;0;100	0.195	True		ENSG00000143621	ENSG00000143621	HGNC:6037													
INTS6	gene	INTS6	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	1	0;0;100	0.195	True		ENSG00000102786	ENSG00000102786	HGNC:14879													
MET	gene	MET	Expert list;Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	?Deafness, autosomal recessive 97, OMIM #616705;{Osteofibrous dysplasia, susceptibility to}, OMIM #607278			Autism;HP:0000717			False	1	0;0;100	0.195	True		ENSG00000105976	ENSG00000105976	HGNC:7029													
NTNG1	gene	NTNG1	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	1	0;0;100	0.195	True		ENSG00000162631	ENSG00000162631	HGNC:23319													
RANBP17	gene	RANBP17	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	1	0;0;100	0.195	True		ENSG00000204764	ENSG00000204764	HGNC:14428													
RELN	gene	RELN	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Lissencephaly 2 (Norman-Roberts type), MIM# 257320;ASD			Autism;HP:0000717	28419454;29969175		False	1	50;0;50	0.195	True		ENSG00000189056	ENSG00000189056	HGNC:9957													
RNF135	gene	RNF135	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	1	0;0;100	0.195	True		ENSG00000181481	ENSG00000181481	HGNC:21158													
SLC9A9	gene	SLC9A9	Expert list;Expert Review Red	Autism		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	{?Autism susceptibility 16}, MIM# 613410			Autism;HP:0000717	18621663;31134136;27123481;26755066		False	1	0;0;100	0.195	True		ENSG00000181804	ENSG00000181804	HGNC:20653													
SYNE1	gene	SYNE1	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	Unknown				Autism;HP:0000717			False	1	0;0;100	0.195	True		ENSG00000131018	ENSG00000131018	HGNC:17089													
TMPRSS9	gene	TMPRSS9	Expert Review Red;Literature	Autism		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	autism spectrum disorder			Autism;HP:0000717	31943016		False	1	0;0;100	0.195	True		ENSG00000178297	ENSG00000178297	HGNC:30079													
UNC13A	gene	UNC13A	Expert Review Red;Victorian Clinical Genetics Services	Autism		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Congenital myasthenia;dyskinesia;autism;developmental delay			Autism;HP:0000717	27648472;28192369		False	1	0;0;100	0.195	True		ENSG00000130477	ENSG00000130477	HGNC:23150													
